站点编号,时间,出力(MW)
f1,2023-5-1 21:45,12.151942058895209
f1,2023-5-1 22:00,12.151942058895209
f1,2023-5-1 22:15,12.151942058895209
f1,2023-5-1 22:30,11.672770262280977
f1,2023-5-1 22:45,11.798283714144802
f1,2023-5-1 23:00,11.962557398712747
f1,2023-5-1 23:15,12.760370086775437
f1,2023-5-1 23:30,15.663447104878555
f1,2023-5-1 23:45,17.0972306244573
f1,2023-5-2 0:00,19.165164932406178
f1,2023-5-2 0:15,19.58472547032775
f1,2023-5-2 0:30,19.58472547032775
f1,2023-5-2 0:45,20.005291161133403
f1,2023-5-2 1:00,21.441076892305222
f1,2023-5-2 1:15,22.437422140448305
f1,2023-5-2 1:30,22.537400486412633
f1,2023-5-2 1:45,19.267178660764973
f1,2023-5-2 2:00,19.75486150622563
f1,2023-5-2 2:15,19.885394091538434
f1,2023-5-2 2:30,19.136127138384445
f1,2023-5-2 2:45,18.616141795961504
f1,2023-5-2 3:00,18.40634366003371
f1,2023-5-2 3:15,18.470733949361872
f1,2023-5-2 3:30,18.53801155671928
f1,2023-5-2 3:45,19.163910561351894
f1,2023-5-2 4:00,19.0111900717454
f1,2023-5-2 4:15,18.943351103305464
f1,2023-5-2 4:30,18.941620292512674
f1,2023-5-2 4:45,21.177137383717405
f1,2023-5-2 5:00,21.151341214273863
f1,2023-5-2 5:15,21.151341214273863
f1,2023-5-2 5:30,21.151341214273863
f1,2023-5-2 5:45,21.151341214273863
f1,2023-5-2 6:00,21.088240467298135
f1,2023-5-2 6:15,21.068721964419552
f1,2023-5-2 6:30,21.068721964419552
f1,2023-5-2 6:45,21.13182271139528
f1,2023-5-2 7:00,21.2031602190268
f1,2023-5-2 7:15,21.425273623870027
f1,2023-5-2 7:30,21.477801777536722
f1,2023-5-2 7:45,21.715119435533932
f1,2023-5-2 8:00,22.07595255438356
f1,2023-5-2 8:15,22.671676982586018
f1,2023-5-2 8:30,24.085524619622223
f1,2023-5-2 8:45,24.33252131745827
f1,2023-5-2 9:00,24.63851583032925
f1,2023-5-2 9:15,24.57307215810933
f1,2023-5-2 9:30,24.43413204542283
f1,2023-5-2 9:45,24.07779499141339
f1,2023-5-2 10:00,23.034931894469494
f1,2023-5-2 10:15,22.86344997247679
f1,2023-5-2 10:30,22.539249873690924
f1,2023-5-2 10:45,22.539249873690924
f1,2023-5-2 11:00,21.654168173491264
f1,2023-5-2 11:15,21.722536733635046
f1,2023-5-2 11:30,21.659435986659318
f1,2023-5-2 11:45,21.234512611640525
f1,2023-5-2 12:00,21.234512611640525
f1,2023-5-2 12:15,21.08364189197649
f1,2023-5-2 12:30,20.983663546012163
f1,2023-5-2 12:45,20.086254003690936
f1,2023-5-2 13:00,20.023290422158183
f1,2023-5-2 13:15,19.232458769779306
f1,2023-5-2 13:30,18.8637893580035
f1,2023-5-2 13:45,18.434074349025575
f1,2023-5-2 14:00,18.434074349025575
f1,2023-5-2 14:15,18.340829003970313
f1,2023-5-2 14:30,17.97820298214161
f1,2023-5-2 14:45,17.274029338189802
f1,2023-5-2 15:00,17.41005864497412
f1,2023-5-2 15:15,18.15409095520097
f1,2023-5-2 15:30,18.042097651248678
f1,2023-5-2 15:45,18.11406664988108
f1,2023-5-2 16:00,17.224565472921153
f1,2023-5-2 16:15,17.06684970317979
f1,2023-5-2 16:30,16.631276397502223
f1,2023-5-2 16:45,16.077635929816946
f1,2023-5-2 17:00,16.09564458813065
f1,2023-5-2 17:15,16.167650081146355
f1,2023-5-2 17:30,16.167650081146355
f1,2023-5-2 17:45,16.70328189051793
f1,2023-5-2 18:00,16.70328189051793
f1,2023-5-2 18:15,16.81527519447022
f1,2023-5-2 18:30,16.70328189051793
f1,2023-5-2 18:45,16.70328189051793
f1,2023-5-2 19:00,16.467115266811586
f1,2023-5-2 19:15,16.62873178710241
f1,2023-5-2 19:30,17.107751701479405
f1,2023-5-2 19:45,17.107751701479405
f1,2023-5-2 20:00,17.107751701479405
f1,2023-5-2 20:15,16.597117229077583
f1,2023-5-2 20:30,16.54832232316294
f1,2023-5-2 20:45,16.209379139423472
f1,2023-5-2 21:00,15.72130261894101
f1,2023-5-2 21:15,16.5253910379193
f1,2023-5-2 21:30,16.69427615710897
f1,2023-5-2 21:45,16.449994269203508
f1,2023-5-2 22:00,16.117439522608638
f1,2023-5-2 22:15,15.824349294982772
f1,2023-5-2 22:30,15.824349294982772
f1,2023-5-2 22:45,15.113561523013118
f1,2023-5-2 23:00,13.550864566850166
f1,2023-5-2 23:15,11.717731688468865
f1,2023-5-2 23:30,11.014617748712897
f1,2023-5-2 23:45,9.261407965092632
f1,2023-5-3 0:00,8.813599654118162
f1,2023-5-3 0:15,8.65921223550759
f1,2023-5-3 0:30,8.755534094699438
f1,2023-5-3 0:45,8.813599654118162
f1,2023-5-3 1:00,8.813599654118162
f1,2023-5-3 1:15,8.813599654118162
f1,2023-5-3 1:30,8.813599654118162
f1,2023-5-3 1:45,8.813599654118162
f1,2023-5-3 2:00,8.755534094699438
f1,2023-5-3 2:15,8.65921223550759
f1,2023-5-3 2:30,7.572142496979723
f1,2023-5-3 2:45,7.572142496979723
f1,2023-5-3 3:00,7.276458036582094
f1,2023-5-3 3:15,6.987550934532438
f1,2023-5-3 3:30,6.681276389456645
f1,2023-5-3 3:45,6.328459577079212
f1,2023-5-3 4:00,6.310353699100579
f1,2023-5-3 4:15,6.046146992124738
f1,2023-5-3 4:30,5.6750129522120805
f1,2023-5-3 4:45,5.476418775898026
f1,2023-5-3 5:00,5.287623846873767
f1,2023-5-3 5:15,5.054854220723053
f1,2023-5-3 5:30,4.992704264449786
f1,2023-5-3 5:45,4.915752694752859
f1,2023-5-3 6:00,4.68442631927033
f1,2023-5-3 6:15,4.5744086973121805
f1,2023-5-3 6:30,4.132065787688839
f1,2023-5-3 6:45,4.085014174838981
f1,2023-5-3 7:00,3.9728675339870674
f1,2023-5-3 7:15,3.750181872968286
f1,2023-5-3 7:30,3.7313842113649573
f1,2023-5-3 7:45,3.8475559658852965
f1,2023-5-3 8:00,3.548297407802596
f1,2023-5-3 8:15,3.61657970474708
f1,2023-5-3 8:30,3.3092425321236063
f1,2023-5-3 8:45,3.3092425321236063
f1,2023-5-3 9:00,3.1008356797625094
f1,2023-5-3 9:15,2.235046050779085
f1,2023-5-3 9:30,2.193903158982221
f1,2023-5-3 9:45,2.0730082256260935
f1,2023-5-3 10:00,3.513287856420949
f1,2023-5-3 10:15,3.444752956549444
f1,2023-5-3 10:30,3.14689428362578
f1,2023-5-3 10:45,1.777983782058879
f1,2023-5-3 11:00,0.8877417285975036
f1,2023-5-3 11:15,0.5913882719396789
f1,2023-5-3 11:30,0.6043779161149155
f1,2023-5-3 11:45,0.5998097162870603
f1,2023-5-3 12:00,0.5998097162870603
f1,2023-5-3 12:15,0.5998097162870603
f1,2023-5-3 12:30,0.5998097162870603
f1,2023-5-3 12:45,0.5998097162870603
f1,2023-5-3 13:00,0.8838674259016255
f1,2023-5-3 13:15,1.1609947279924344
f1,2023-5-3 13:30,1.568668237381126
f1,2023-5-3 13:45,2.0954438388441443
f1,2023-5-3 14:00,2.4864495978778707
f1,2023-5-3 14:15,3.3023092879127813
f1,2023-5-3 14:30,3.996336932440483
f1,2023-5-3 14:45,4.923544337047744
f1,2023-5-3 15:00,5.724476953450324
f1,2023-5-3 15:15,6.860727082985715
f1,2023-5-3 15:30,6.928715074084145
f1,2023-5-3 15:45,6.936082588703854
f1,2023-5-3 16:00,7.640110843772276
f1,2023-5-3 16:15,8.038695690006495
f1,2023-5-3 16:30,8.456927868935871
f1,2023-5-3 16:45,8.810842765954767
f1,2023-5-3 17:00,9.809854482578292
f1,2023-5-3 17:15,10.303248291529757
f1,2023-5-3 17:30,11.356257315511376
f1,2023-5-3 17:45,12.469260287052773
f1,2023-5-3 18:00,12.687927847323758
f1,2023-5-3 18:15,13.295984144958995
f1,2023-5-3 18:30,13.417868141717245
f1,2023-5-3 18:45,13.982082366445463
f1,2023-5-3 19:00,14.042818847197516
f1,2023-5-3 19:15,13.653810944676222
f1,2023-5-3 19:30,13.35672062571105
f1,2023-5-3 19:45,13.034185152048137
f1,2023-5-3 20:00,12.652447145301844
f1,2023-5-3 20:15,11.957464794543762
f1,2023-5-3 20:30,10.796627566548455
f1,2023-5-3 20:45,10.05250237156717
f1,2023-5-3 21:00,9.80881147144006
f1,2023-5-3 21:15,9.415824163081865
f1,2023-5-3 21:30,9.34324353440417
f1,2023-5-3 21:45,9.3716343335667
f1,2023-5-3 22:00,8.974195217383834
f1,2023-5-3 22:15,8.974195217383834
f1,2023-5-3 22:30,8.959090299185021
f1,2023-5-3 22:45,8.814816556638512
f1,2023-5-3 23:00,8.826913050412386
f1,2023-5-3 23:15,8.687107746146047
f1,2023-5-3 23:30,8.843130961335373
f1,2023-5-3 23:45,8.740196406130085
f1,2023-5-4 0:00,9.014779843091235
f1,2023-5-4 0:15,8.831496870176846
f1,2023-5-4 0:30,8.499900336808544
f1,2023-5-4 0:45,7.818027232153973
f1,2023-5-4 1:00,7.670833604237642
f1,2023-5-4 1:15,7.580127219216499
f1,2023-5-4 1:30,7.359877080657299
f1,2023-5-4 1:45,6.985922859452078
f1,2023-5-4 2:00,6.35681868466238
f1,2023-5-4 2:15,5.4818369936451266
f1,2023-5-4 2:30,4.900660491692189
f1,2023-5-4 2:45,4.601259466348998
f1,2023-5-4 3:00,4.543193906930273
f1,2023-5-4 3:15,4.40924766688121
f1,2023-5-4 3:30,4.40924766688121
f1,2023-5-4 3:45,4.40924766688121
f1,2023-5-4 4:00,4.40924766688121
f1,2023-5-4 4:15,4.601259466348998
f1,2023-5-4 4:30,4.601259466348998
f1,2023-5-4 4:45,4.754915402608034
f1,2023-5-4 5:00,4.900660491692189
f1,2023-5-4 5:15,5.512046747768442
f1,2023-5-4 5:30,6.1198747181836906
f1,2023-5-4 5:45,6.891546648480089
f1,2023-5-4 6:00,7.0692256482666345
f1,2023-5-4 6:15,7.0692256482666345
f1,2023-5-4 6:30,6.979548114639662
f1,2023-5-4 6:45,6.408503569340942
f1,2023-5-4 7:00,5.642862783024773
f1,2023-5-4 7:15,5.54810354591341
f1,2023-5-4 7:30,5.354488315820991
f1,2023-5-4 7:45,5.037669598262769
f1,2023-5-4 8:00,4.884512083198952
f1,2023-5-4 8:15,4.848175999005917
f1,2023-5-4 8:30,4.78777916869572
f1,2023-5-4 8:45,4.78777916869572
f1,2023-5-4 9:00,4.6341232324366874
f1,2023-5-4 9:15,4.6341232324366874
f1,2023-5-4 9:30,4.659423606903911
f1,2023-5-4 9:45,4.852253732685687
f1,2023-5-4 10:00,5.088613351590458
f1,2023-5-4 10:15,5.723210754289617
f1,2023-5-4 10:30,6.571332351515238
f1,2023-5-4 10:45,6.800025521510139
f1,2023-5-4 11:00,8.248587488751227
f1,2023-5-4 11:15,10.233563417540392
f1,2023-5-4 11:30,15.101768588198109
f1,2023-5-4 11:45,19.676597178175303
f1,2023-5-4 12:00,23.49229127637466
f1,2023-5-4 12:15,26.775718101989465
f1,2023-5-4 12:30,26.79194405849511
f1,2023-5-4 12:45,27.090623384268795
f1,2023-5-4 13:00,27.95087260359287
f1,2023-5-4 13:15,28.399764845710497
f1,2023-5-4 13:30,28.781687032123
f1,2023-5-4 13:45,29.115154677925048
f1,2023-5-4 14:00,29.477250600546853
f1,2023-5-4 14:15,29.766990205963822
f1,2023-5-4 14:30,29.906912383760044
f1,2023-5-4 14:45,29.906912383760044
f1,2023-5-4 15:00,29.926472317802492
f1,2023-5-4 15:15,29.926472317802492
f1,2023-5-4 15:30,30.045509263832493
f1,2023-5-4 15:45,30.045509263832493
f1,2023-5-4 16:00,30.045509263832493
f1,2023-5-4 16:15,29.983730405316564
f1,2023-5-4 16:30,29.693990799899602
f1,2023-5-4 16:45,29.639283033113365
f1,2023-5-4 17:00,29.848227696757675
f1,2023-5-4 17:15,29.71873643720363
f1,2023-5-4 17:30,29.980393828709452
f1,2023-5-4 17:45,29.795801772448296
f1,2023-5-4 18:00,29.94215735135135
f1,2023-5-4 18:15,30.08384295624378
f1,2023-5-4 18:30,29.77149976416504
f1,2023-5-4 18:45,29.689361868324085
f1,2023-5-4 19:00,29.556882029111677
f1,2023-5-4 19:15,29.420332979072793
f1,2023-5-4 19:30,28.88616752333798
f1,2023-5-4 19:45,28.72352087441079
f1,2023-5-4 20:00,28.725203615159298
f1,2023-5-4 20:15,28.443400012506743
f1,2023-5-4 20:30,27.53429272632597
f1,2023-5-4 20:45,27.2525667961219
f1,2023-5-4 21:00,25.708796815848437
f1,2023-5-4 21:15,25.036377898176468
f1,2023-5-4 21:30,22.523471205031978
f1,2023-5-4 21:45,21.75231502281208
f1,2023-5-4 22:00,19.89289214964022
f1,2023-5-4 22:15,18.98234822205309
f1,2023-5-4 22:30,18.31189048607348
f1,2023-5-4 22:45,17.935776736368595
f1,2023-5-4 23:00,17.978082984265782
f1,2023-5-4 23:15,18.097119930295783
f1,2023-5-4 23:30,18.409190246432452
f1,2023-5-4 23:45,19.085636424015963
f1,2023-5-5 0:00,19.425805713778967
f1,2023-5-5 0:15,19.948782847856023
f1,2023-5-5 0:30,20.231367067048417
f1,2023-5-5 0:45,19.989523129112122
f1,2023-5-5 1:00,19.466545995035066
f1,2023-5-5 1:15,19.406287210900384
f1,2023-5-5 1:30,18.85486642095078
f1,2023-5-5 1:45,18.822945791490344
f1,2023-5-5 2:00,18.456901485157758
f1,2023-5-5 2:15,18.142918119036615
f1,2023-5-5 2:30,18.208438785488077
f1,2023-5-5 2:45,18.010029108138397
f1,2023-5-5 3:00,17.371640268057302
f1,2023-5-5 3:15,16.611929868884193
f1,2023-5-5 3:30,16.611929868884193
f1,2023-5-5 3:45,16.611929868884193
f1,2023-5-5 4:00,16.611929868884193
f1,2023-5-5 4:15,18.333760708608445
f1,2023-5-5 4:30,19.22843805987203
f1,2023-5-5 4:45,20.0854385454805
f1,2023-5-5 5:00,21.701787008751904
f1,2023-5-5 5:15,22.05938353035199
f1,2023-5-5 5:30,24.783030110302203
f1,2023-5-5 5:45,25.26472707501947
f1,2023-5-5 6:00,25.813807828744803
f1,2023-5-5 6:15,26.687954323618143
f1,2023-5-5 6:30,27.602719240286607
f1,2023-5-5 6:45,28.040156515098147
f1,2023-5-5 7:00,28.165574635928646
f1,2023-5-5 7:15,28.283004019844658
f1,2023-5-5 7:30,29.562365981339937
f1,2023-5-5 7:45,29.31079769491582
f1,2023-5-5 8:00,29.175207046531476
f1,2023-5-5 8:15,29.15333688907678
f1,2023-5-5 8:30,28.649720587280875
f1,2023-5-5 8:45,28.649720587280875
f1,2023-5-5 9:00,28.649720587280875
f1,2023-5-5 9:15,28.607414339383688
f1,2023-5-5 9:30,28.607414339383688
f1,2023-5-5 9:45,28.646754019891638
f1,2023-5-5 10:00,28.646754019891638
f1,2023-5-5 10:15,28.607414339383688
f1,2023-5-5 10:30,28.607414339383688
f1,2023-5-5 10:45,27.359492510525094
f1,2023-5-5 11:00,27.19542946845154
f1,2023-5-5 11:15,27.331627110567418
f1,2023-5-5 11:30,27.951880684880074
f1,2023-5-5 11:45,29.205730334866132
f1,2023-5-5 12:00,30.04939165956499
f1,2023-5-5 12:15,30.104099426351226
f1,2023-5-5 12:30,30.104099426351226
f1,2023-5-5 12:45,30.084580923472643
f1,2023-5-5 13:00,30.104099426351226
f1,2023-5-5 13:15,30.104099426351226
f1,2023-5-5 13:30,30.104099426351226
f1,2023-5-5 13:45,30.104099426351226
f1,2023-5-5 14:00,30.084580923472643
f1,2023-5-5 14:15,30.084580923472643
f1,2023-5-5 14:30,30.084580923472643
f1,2023-5-5 14:45,30.084580923472643
f1,2023-5-5 15:00,30.09467002855434
f1,2023-5-5 15:15,30.19728397380662
f1,2023-5-5 15:30,30.19728397380662
f1,2023-5-5 15:45,31.4452058026652
f1,2023-5-5 16:00,31.4452058026652
f1,2023-5-5 16:15,31.4452058026652
f1,2023-5-5 16:30,31.4452058026652
f1,2023-5-5 16:45,31.955426905615816
f1,2023-5-5 17:00,31.62587059595943
f1,2023-5-5 17:15,31.370001262460477
f1,2023-5-5 17:30,31.18540920619932
f1,2023-5-5 17:45,28.914304016827806
f1,2023-5-5 18:00,28.662526816842547
f1,2023-5-5 18:15,28.642133716999812
f1,2023-5-5 18:30,28.300595893601525
f1,2023-5-5 18:45,28.351446157872303
f1,2023-5-5 19:00,27.756118209037098
f1,2023-5-5 19:15,27.246118119109116
f1,2023-5-5 19:30,25.195570957974464
f1,2023-5-5 19:45,24.64517759111337
f1,2023-5-5 20:00,21.822980735577634
f1,2023-5-5 20:15,19.494994316376694
f1,2023-5-5 20:30,18.28602708837725
f1,2023-5-5 20:45,14.83834560516716
f1,2023-5-5 21:00,13.484475381526723
f1,2023-5-5 21:15,11.287906089330555
f1,2023-5-5 21:30,11.329853330495236
f1,2023-5-5 21:45,14.633510462375087
f1,2023-5-5 22:00,19.700234046674368
f1,2023-5-5 22:15,25.91614062736419
f1,2023-5-5 22:30,28.57139666557778
f1,2023-5-5 22:45,29.29291434480175
f1,2023-5-5 23:00,29.29291434480175
f1,2023-5-5 23:15,28.310206512837475
f1,2023-5-5 23:30,26.10242741508404
f1,2023-5-5 23:45,19.50552484350948
f1,2023-5-6 0:00,15.253563513160008
f1,2023-5-6 0:15,12.867167569759948
f1,2023-5-6 0:30,11.461915513428876
f1,2023-5-6 0:45,11.461915513428876
f1,2023-5-6 1:00,11.461915513428876
f1,2023-5-6 1:15,11.225321268042284
f1,2023-5-6 1:30,11.225321268042284
f1,2023-5-6 1:45,11.091669518957888
f1,2023-5-6 2:00,10.659817454535313
f1,2023-5-6 2:15,10.607102136898215
f1,2023-5-6 2:30,10.781653422441492
f1,2023-5-6 2:45,11.145640593546075
f1,2023-5-6 3:00,11.63311282787184
f1,2023-5-6 3:15,11.941449100585622
f1,2023-5-6 3:30,13.791535236045739
f1,2023-5-6 3:45,14.485126526861004
f1,2023-5-6 4:00,14.580359561120053
f1,2023-5-6 4:15,12.231969879939045
f1,2023-5-6 4:30,10.873524301169192
f1,2023-5-6 4:45,9.34818937437752
f1,2023-5-6 5:00,8.282187734234908
f1,2023-5-6 5:15,7.81377961018658
f1,2023-5-6 5:30,7.828958623854722
f1,2023-5-6 5:45,7.834920874227667
f1,2023-5-6 6:00,7.940843257973782
f1,2023-5-6 6:15,7.842277029162345
f1,2023-5-6 6:30,7.760037786038151
f1,2023-5-6 6:45,7.954796724414603
f1,2023-5-6 7:00,8.659457574087781
f1,2023-5-6 7:15,9.099310086739356
f1,2023-5-6 7:30,9.77179435960681
f1,2023-5-6 7:45,10.421196128447248
f1,2023-5-6 8:00,10.4640286527425
f1,2023-5-6 8:15,10.499203643061259
f1,2023-5-6 8:30,9.974395665727586
f1,2023-5-6 8:45,9.41678393071829
f1,2023-5-6 9:00,8.751869082958937
f1,2023-5-6 9:15,8.13854813679481
f1,2023-5-6 9:30,7.783516393791831
f1,2023-5-6 9:45,7.739355708599662
f1,2023-5-6 10:00,7.948454766330837
f1,2023-5-6 10:15,7.777922637428033
f1,2023-5-6 10:30,7.792461932488459
f1,2023-5-6 10:45,8.308803169953576
f1,2023-5-6 11:00,8.049471907006833
f1,2023-5-6 11:15,7.270513678463797
f1,2023-5-6 11:30,7.445955805926769
f1,2023-5-6 11:45,7.08775513821432
f1,2023-5-6 12:00,6.44376104245398
f1,2023-5-6 12:15,6.754645444209444
f1,2023-5-6 12:30,7.262137093462767
f1,2023-5-6 12:45,8.002279802776131
f1,2023-5-6 13:00,9.050578911244969
f1,2023-5-6 13:15,10.520851452716052
f1,2023-5-6 13:30,11.719254086923716
f1,2023-5-6 13:45,13.280060836650073
f1,2023-5-6 14:00,16.96810600587083
f1,2023-5-6 14:15,18.55179202521247
f1,2023-5-6 14:30,23.13515796911098
f1,2023-5-6 14:45,25.542971419615593
f1,2023-5-6 15:00,26.986544260733258
f1,2023-5-6 15:15,27.347600587010128
f1,2023-5-6 15:30,27.483633263856625
f1,2023-5-6 15:45,27.49372236893832
f1,2023-5-6 16:00,27.513240871816905
f1,2023-5-6 16:15,28.071577988301495
f1,2023-5-6 16:30,28.249474884583027
f1,2023-5-6 16:45,28.501043171007144
f1,2023-5-6 17:00,28.487621678203947
f1,2023-5-6 17:15,28.633977257107002
f1,2023-5-6 17:30,28.633977257107002
f1,2023-5-6 17:45,29.032110035995316
f1,2023-5-6 18:00,29.032110035995316
f1,2023-5-6 18:15,29.647390815785343
f1,2023-5-6 18:30,29.79660493240272
f1,2023-5-6 18:45,30.288230457848417
f1,2023-5-6 19:00,30.075780602165032
f1,2023-5-6 19:15,29.926566485547657
f1,2023-5-6 19:30,29.37836192653405
f1,2023-5-6 19:45,28.84419647079924
f1,2023-5-6 20:00,28.48314014452237
f1,2023-5-6 20:15,28.216440775421518
f1,2023-5-6 20:30,27.307333489240744
f1,2023-5-6 20:45,27.111154467230506
f1,2023-5-6 21:00,26.03787009023797
f1,2023-5-6 21:15,25.99184288987999
f1,2023-5-6 21:30,25.622880458835976
f1,2023-5-6 21:45,25.622880458835976
f1,2023-5-6 22:00,25.597808586477917
f1,2023-5-6 22:15,25.427427676282836
f1,2023-5-6 22:30,23.12445271798183
f1,2023-5-6 22:45,22.164991190714982
f1,2023-5-6 23:00,21.701314207795193
f1,2023-5-6 23:15,19.41218752007967
f1,2023-5-6 23:30,16.86437548132843
f1,2023-5-6 23:45,14.192122080004726
f1,2023-5-7 0:00,12.056763557732127
f1,2023-5-7 0:15,10.845133502006663
f1,2023-5-7 0:30,9.70025106721309
f1,2023-5-7 0:45,8.581719799632587
f1,2023-5-7 1:00,7.901958985751838
f1,2023-5-7 1:15,7.865138084654084
f1,2023-5-7 1:30,7.864447813242127
f1,2023-5-7 1:45,7.989078515635919
f1,2023-5-7 2:00,8.190891490967335
f1,2023-5-7 2:15,8.186424637095616
f1,2023-5-7 2:30,9.103747073307183
f1,2023-5-7 2:45,9.174481923369836
f1,2023-5-7 3:00,8.13679284284008
f1,2023-5-7 3:15,6.556497114498444
f1,2023-5-7 3:30,4.687728865006822
f1,2023-5-7 3:45,2.3959077753051057
f1,2023-5-7 4:00,1.3589496122330316
f1,2023-5-7 4:15,1.3939413858075465
f1,2023-5-7 4:30,1.44099321174077
f1,2023-5-7 4:45,3.1986316855935923
f1,2023-5-7 5:00,6.681624775541953
f1,2023-5-7 5:15,11.47354842918389
f1,2023-5-7 5:30,19.894213701609157
f1,2023-5-7 5:45,25.180427228470837
f1,2023-5-7 6:00,27.582275866718277
f1,2023-5-7 6:15,30.170077719386672
f1,2023-5-7 6:30,23.17365239426478
f1,2023-5-7 6:45,17.956069860176225
f1,2023-5-7 7:00,15.93804766354992
f1,2023-5-7 7:15,14.513178924626057
f1,2023-5-7 7:30,14.87909492107644
f1,2023-5-7 7:45,17.18223011007287
f1,2023-5-7 8:00,21.024778326637033
f1,2023-5-7 8:15,22.212028771492946
f1,2023-5-7 8:30,22.799305042554742
f1,2023-5-7 8:45,22.603149757659665
f1,2023-5-7 9:00,22.321423827455604
f1,2023-5-7 9:15,19.893718486744262
f1,2023-5-7 9:30,19.258736545874516
f1,2023-5-7 9:45,17.574400598071747
f1,2023-5-7 10:00,16.627259295377037
f1,2023-5-7 10:15,16.506339108687218
f1,2023-5-7 10:30,15.974933439739182
f1,2023-5-7 10:45,14.661126872805552
f1,2023-5-7 11:00,12.188192424331545
f1,2023-5-7 11:15,11.544049707388266
f1,2023-5-7 11:30,9.78881305189612
f1,2023-5-7 11:45,9.307952611859697
f1,2023-5-7 12:00,7.310253137653655
f1,2023-5-7 12:15,6.797909519541418
f1,2023-5-7 12:30,6.218492295586114
f1,2023-5-7 12:45,5.557756963155863
f1,2023-5-7 13:00,4.9450748094105395
f1,2023-5-7 13:15,4.412859785797646
f1,2023-5-7 13:30,4.335908216100717
f1,2023-5-7 13:45,4.025505204917265
f1,2023-5-7 14:00,3.4015717161993324
